identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
AC2IAX_003552,locus_tag,,Limnothrix,,CDS,,4307825,,4308971,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003553,locus_tag,,Limnothrix,,CDS,,4309390,,4310911,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003554,locus_tag,,Limnothrix,,CDS,,4310985,,4311888,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003555,locus_tag,,Limnothrix,,CDS,,4311884,,4312622,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003556,locus_tag,,Limnothrix,,CDS,,4313645,,4315409,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003557,locus_tag,,Limnothrix,,CDS,,4315485,,4316121,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003558,locus_tag,,Limnothrix,,CDS,,4316247,,4317234,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003559,locus_tag,,Limnothrix,,CDS,,4317709,,4318108,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003560,locus_tag,,Limnothrix,,CDS,,4318447,,4319935,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003561,locus_tag,,Limnothrix,,CDS,,4320124,,4320289,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003562,locus_tag,,Limnothrix,,CDS,,4320652,,4321666,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003563,locus_tag,,Limnothrix,,CDS,,4322114,,4324004,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003564,locus_tag,,Limnothrix,,CDS,,4324054,,4325974,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003565,locus_tag,,Limnothrix,,CDS,,4326084,,4327185,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003566,locus_tag,,Limnothrix,,CDS,,4327554,,4328322,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003567,locus_tag,,Limnothrix,,CDS,,4329728,,4329890,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003568,locus_tag,,Limnothrix,,CDS,,4330222,,4331011,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003569,locus_tag,,Limnothrix,,CDS,,4331157,,4331250,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003570,locus_tag,,Limnothrix,,CDS,,4331486,,4332122,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003571,locus_tag,,Limnothrix,,CDS,,4332226,,4332850,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003572,locus_tag,,Limnothrix,,CDS,,4333132,,4333303,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003573,locus_tag,,Limnothrix,,CDS,,4333614,,4335420,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003574,locus_tag,,Limnothrix,,CDS,,4335664,,4337191,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003575,locus_tag,,Limnothrix,,CDS,,4337449,,4338271,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003576,locus_tag,,Limnothrix,,CDS,,4338468,,4339299,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003577,locus_tag,,Limnothrix,,CDS,,4339303,,4339732,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003578,locus_tag,,Limnothrix,,CDS,,4340014,,4341412,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003579,locus_tag,,Limnothrix,,CDS,,4341717,,4343070,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003580,locus_tag,,Limnothrix,,CDS,,4343550,,4348737,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003581,locus_tag,,Limnothrix,,CDS,,4348773,,4349544,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003582,locus_tag,,Limnothrix,,CDS,,4349540,,4350704,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003583,locus_tag,,Limnothrix,,CDS,,4351131,,4352652,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003584,locus_tag,,Limnothrix,,CDS,,4352862,,4353939,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003585,locus_tag,,Limnothrix,,CDS,,4353935,,4354952,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003586,locus_tag,,Limnothrix,,CDS,,4355110,,4355548,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003587,locus_tag,,Limnothrix,,CDS,,4355553,,4356846,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003588,locus_tag,,Limnothrix,,CDS,,4356962,,4358300,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003589,locus_tag,,Limnothrix,,CDS,,4358303,,4359773,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003590,locus_tag,,Limnothrix,,CDS,,4360241,,4360739,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003591,locus_tag,,Limnothrix,,CDS,,4362727,,4364245,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003592,locus_tag,,Limnothrix,,CDS,,4364241,,4364610,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003593,locus_tag,,Limnothrix,,CDS,,4364816,,4366700,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003594,locus_tag,,Limnothrix,,CDS,,4366919,,4367543,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003595,locus_tag,,Limnothrix,,CDS,,4367877,,4368258,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003596,locus_tag,,Limnothrix,,CDS,,4368666,,4369236,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003597,locus_tag,,Limnothrix,,CDS,,4370108,,4370267,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003598,locus_tag,,Limnothrix,,CDS,,4370446,,4370776,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003599,locus_tag,,Limnothrix,,CDS,,4371010,,4371469,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003600,locus_tag,,Limnothrix,,CDS,,4371748,,4373113,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003601,locus_tag,,Limnothrix,,CDS,,4373344,,4373683,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003602,locus_tag,,Limnothrix,,CDS,,4373759,,4376306,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003603,locus_tag,,Limnothrix,,CDS,,4376608,,4377667,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003604,locus_tag,,Limnothrix,,CDS,,4377761,,4378079,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003605,locus_tag,,Limnothrix,,CDS,,4378335,,4378707,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003606,locus_tag,,Limnothrix,,CDS,,4378703,,4379072,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003607,locus_tag,,Limnothrix,,CDS,,4379249,,4379630,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003608,locus_tag,,Limnothrix,,CDS,,4379646,,4379991,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003609,locus_tag,,Limnothrix,,CDS,,4379990,,4380341,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003610,locus_tag,,Limnothrix,,CDS,,4380408,,4383954,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003611,locus_tag,,Limnothrix,,CDS,,4383950,,4384571,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003612,locus_tag,,Limnothrix,,CDS,,4384588,,4385860,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003613,locus_tag,,Limnothrix,,CDS,,4386044,,4386296,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003614,locus_tag,,Limnothrix,,CDS,,4386389,,4386953,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003615,locus_tag,,Limnothrix,,CDS,,4387114,,4389049,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003616,locus_tag,,Limnothrix,,CDS,,4389220,,4390408,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003617,locus_tag,,Limnothrix,,CDS,,4390539,,4390770,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003618,locus_tag,,Limnothrix,,CDS,,4391004,,4391274,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003619,locus_tag,,Limnothrix,,CDS,,4393951,,4394410,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003620,locus_tag,,Limnothrix,,CDS,,4394443,,4395139,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003621,locus_tag,,Limnothrix,,CDS,,4395125,,4396052,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003622,locus_tag,,Limnothrix,,CDS,,4396123,,4397776,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003623,locus_tag,,Limnothrix,,CDS,,4397772,,4400157,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003624,locus_tag,,Limnothrix,,CDS,,4400169,,4400841,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003625,locus_tag,,Limnothrix,,CDS,,4401572,,4402571,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003626,locus_tag,,Limnothrix,,CDS,,4402790,,4403570,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003627,locus_tag,,Limnothrix,,CDS,,4403743,,4404145,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003628,locus_tag,,Limnothrix,,CDS,,4404419,,4406258,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003629,locus_tag,,Limnothrix,,CDS,,4406539,,4407499,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003630,locus_tag,,Limnothrix,,CDS,,4407643,,4409953,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003631,locus_tag,,Limnothrix,,CDS,,4411477,,4412227,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003632,locus_tag,,Limnothrix,,CDS,,4413023,,4413839,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003633,locus_tag,,Limnothrix,,CDS,,4413862,,4415761,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003634,locus_tag,,Limnothrix,,CDS,,4416522,,4417314,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003635,locus_tag,,Limnothrix,,CDS,,4417863,,4418844,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003636,locus_tag,,Limnothrix,,CDS,,4418855,,4420316,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003637,locus_tag,,Limnothrix,,CDS,,4420312,,4421161,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003638,locus_tag,,Limnothrix,,CDS,,4421480,,4422716,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003639,locus_tag,,Limnothrix,,CDS,,4422792,,4422927,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003640,locus_tag,,Limnothrix,,CDS,,4423000,,4423423,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003641,locus_tag,,Limnothrix,,CDS,,4424602,,4425070,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003642,locus_tag,,Limnothrix,,CDS,,4425074,,4427027,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003643,locus_tag,,Limnothrix,,CDS,,4427101,,4427503,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003644,locus_tag,,Limnothrix,,CDS,,4427953,,4429393,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003645,locus_tag,,Limnothrix,,CDS,,4429777,,4430056,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003646,locus_tag,,Limnothrix,,CDS,,4430052,,4431225,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003647,locus_tag,,Limnothrix,,CDS,,4431320,,4431569,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003648,locus_tag,,Limnothrix,,CDS,,4431884,,4432226,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003649,locus_tag,,Limnothrix,,CDS,,4432344,,4433877,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003650,locus_tag,,Limnothrix,,CDS,,4433942,,4434269,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003651,locus_tag,,Limnothrix,,CDS,,4434542,,4435319,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003652,locus_tag,,Limnothrix,,CDS,,4435368,,4435791,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003653,locus_tag,,Limnothrix,,CDS,,4436051,,4437362,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003654,locus_tag,,Limnothrix,,CDS,,4437431,,4438958,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003655,locus_tag,,Limnothrix,,CDS,,4439118,,4440963,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003656,locus_tag,,Limnothrix,,CDS,,4441753,,4442344,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003657,locus_tag,,Limnothrix,,CDS,,4443194,,4446899,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003658,locus_tag,,Limnothrix,,CDS,,4446983,,4447565,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003659,locus_tag,,Limnothrix,,CDS,,4447582,,4448815,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003660,locus_tag,,Limnothrix,,CDS,,4448838,,4449795,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003661,locus_tag,,Limnothrix,,CDS,,4449966,,4452015,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003662,locus_tag,,Limnothrix,,CDS,,4452087,,4453131,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003663,locus_tag,,Limnothrix,,CDS,,4453350,,4454520,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003664,locus_tag,,Limnothrix,,CDS,,4454830,,4458370,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003665,locus_tag,,Limnothrix,,CDS,,4458414,,4460499,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003666,locus_tag,,Limnothrix,,CDS,,4460522,,4461827,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003667,locus_tag,,Limnothrix,,CDS,,4461873,,4462842,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003669,locus_tag,,Limnothrix,,CDS,,4463587,,4464076,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003670,locus_tag,,Limnothrix,,CDS,,4464072,,4465044,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003671,locus_tag,,Limnothrix,,CDS,,4465312,,4465864,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003672,locus_tag,,Limnothrix,,CDS,,4466085,,4466535,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003673,locus_tag,,Limnothrix,,CDS,,4466821,,4467805,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003674,locus_tag,,Limnothrix,,CDS,,4468220,,4470743,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003675,locus_tag,,Limnothrix,,CDS,,4471140,,4474266,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003676,locus_tag,,Limnothrix,,CDS,,4474731,,4477104,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003677,locus_tag,,Limnothrix,,CDS,,4477219,,4478332,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003678,locus_tag,,Limnothrix,,CDS,,4478647,,4479379,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003679,locus_tag,,Limnothrix,,CDS,,4479409,,4480066,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003680,locus_tag,,Limnothrix,,CDS,,4480310,,4480541,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003681,locus_tag,,Limnothrix,,CDS,,4480721,,4481306,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003682,locus_tag,,Limnothrix,,CDS,,4481337,,4482255,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003683,locus_tag,,Limnothrix,,CDS,,4482278,,4485272,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003684,locus_tag,,Limnothrix,,CDS,,4485384,,4488399,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003685,locus_tag,,Limnothrix,,CDS,,4488877,,4489756,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003686,locus_tag,,Limnothrix,,CDS,,4489975,,4490362,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003687,locus_tag,,Limnothrix,,CDS,,4490977,,4492567,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003688,locus_tag,,Limnothrix,,CDS,,4492855,,4493098,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003689,locus_tag,,Limnothrix,,CDS,,4493246,,4493420,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003690,locus_tag,,Limnothrix,,CDS,,4493547,,4495035,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003691,locus_tag,,Limnothrix,,CDS,,4495031,,4495154,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003692,locus_tag,,Limnothrix,,CDS,,4495157,,4495847,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003693,locus_tag,,Limnothrix,,CDS,,4496135,,4496804,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003694,locus_tag,,Limnothrix,,CDS,,4497095,,4497743,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003695,locus_tag,,Limnothrix,,CDS,,4497874,,4498729,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003696,locus_tag,,Limnothrix,,CDS,,4498845,,4502010,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003697,locus_tag,,Limnothrix,,CDS,,4502466,,4503783,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003698,locus_tag,,Limnothrix,,CDS,,4503937,,4504912,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003699,locus_tag,,Limnothrix,,CDS,,4505242,,4509112,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003700,locus_tag,,Limnothrix,,tRNA,,4509246,,4509318,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003701,locus_tag,,Limnothrix,,CDS,,4509385,,4509523,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003702,locus_tag,,Limnothrix,,CDS,,4509996,,4511718,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003703,locus_tag,,Limnothrix,,CDS,,4511937,,4512681,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003704,locus_tag,,Limnothrix,,CDS,,4513149,,4515933,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003705,locus_tag,,Limnothrix,,CDS,,4516329,,4517157,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003706,locus_tag,,Limnothrix,,CDS,,4517534,,4518479,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003707,locus_tag,,Limnothrix,,CDS,,4518701,,4518917,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003708,locus_tag,,Limnothrix,,CDS,,4518929,,4519775,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003709,locus_tag,,Limnothrix,,CDS,,4519902,,4521096,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003710,locus_tag,,Limnothrix,,CDS,,4521306,,4522506,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003711,locus_tag,,Limnothrix,,CDS,,4522695,,4524348,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003712,locus_tag,,Limnothrix,,CDS,,4524304,,4525021,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003713,locus_tag,,Limnothrix,,CDS,,4525301,,4526480,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003714,locus_tag,,Limnothrix,,CDS,,4526712,,4527447,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003715,locus_tag,,Limnothrix,,CDS,,4527572,,4528157,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003716,locus_tag,,Limnothrix,,CDS,,4528271,,4529654,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003717,locus_tag,,Limnothrix,,CDS,,4529816,,4530380,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003718,locus_tag,,Limnothrix,,CDS,,4530864,,4531830,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003719,locus_tag,,Limnothrix,,CDS,,4532033,,4533824,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003720,locus_tag,,Limnothrix,,CDS,,4534091,,4534637,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003721,locus_tag,,Limnothrix,,CDS,,4534691,,4535306,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_003722,locus_tag,,Limnothrix,,CDS,,4535451,,4536261,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
(2Fe-2S) ferredoxin domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3258064,,3258901,,-1,,False,unique_to_genome2_or_no_match_within_500bp
16S,,standard_name,,urn.local...5l-kjtwnn5,,rRNA,,2157919,,2159405,,-1,,False,unique_to_genome2_or_no_match_within_500bp
16S,,standard_name,,urn.local...5l-kjtwnn5,,rRNA,,3456724,,3458210,,1,,False,unique_to_genome2_or_no_match_within_500bp
"2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2, 4-dienoic acid hydrolase",,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1864517,,1865330,,-1,,False,unique_to_genome2_or_no_match_within_500bp
2-hydroxyacid dehydrogenase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3447540,,3448548,,1,,False,unique_to_genome2_or_no_match_within_500bp
"2-methyl-6-phytyl-1,4-hydroquinone methyltransferase",,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1710948,,1711941,,-1,,False,unique_to_genome2_or_no_match_within_500bp
2-phosphosulfolactate phosphatase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2831800,,2832556,,-1,,False,unique_to_genome2_or_no_match_within_500bp
23S,,standard_name,,urn.local...5l-kjtwnn5,,rRNA,,2154703,,2157516,,-1,,False,unique_to_genome2_or_no_match_within_500bp
23S,,standard_name,,urn.local...5l-kjtwnn5,,rRNA,,3458613,,3461426,,1,,False,unique_to_genome2_or_no_match_within_500bp
2Fe-2S iron-sulfur cluster-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1503061,,1503385,,-1,,False,unique_to_genome2_or_no_match_within_500bp
2Fe-2S iron-sulfur cluster-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2347351,,2347648,,-1,,False,unique_to_genome2_or_no_match_within_500bp
2Fe-2S iron-sulfur cluster-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2853057,,2853351,,1,,False,unique_to_genome2_or_no_match_within_500bp
2Fe-2S iron-sulfur cluster-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3285550,,3286696,,-1,,False,unique_to_genome2_or_no_match_within_500bp
2Fe-2S iron-sulfur cluster-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3369471,,3369870,,1,,False,unique_to_genome2_or_no_match_within_500bp
2TM domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,76757,,77273,,1,,False,unique_to_genome2_or_no_match_within_500bp
2TM domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,321272,,321512,,-1,,False,unique_to_genome2_or_no_match_within_500bp
"3'(2'),5'-bisphosphate nucleotidase CysQ",,standard_name,,urn.local...5l-kjtwnn5,,CDS,,782823,,783663,,1,,False,unique_to_genome2_or_no_match_within_500bp
30S ribosomal protein PSRP-3,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3563025,,3563325,,1,,False,unique_to_genome2_or_no_match_within_500bp
30S ribosomal protein S1,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3730051,,3731059,,-1,,False,unique_to_genome2_or_no_match_within_500bp
4'-phosphopantetheinyl transferase superfamily protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2085847,,2086597,,-1,,False,unique_to_genome2_or_no_match_within_500bp
4-hydroxybenzoate solanesyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2107344,,2108221,,-1,,False,unique_to_genome2_or_no_match_within_500bp
4a-hydroxytetrahydrobiopterin dehydratase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3756072,,3756351,,1,,False,unique_to_genome2_or_no_match_within_500bp
50S ribosomal protein L23,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3887532,,3887859,,1,,False,unique_to_genome2_or_no_match_within_500bp
5S,,standard_name,,urn.local...5l-kjtwnn5,,rRNA,,3461507,,3461624,,1,,False,unique_to_genome2_or_no_match_within_500bp
6-carboxytetrahydropterin synthase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1637131,,1638040,,-1,,False,unique_to_genome2_or_no_match_within_500bp
7-carboxy-7-deazaguanine synthase QueE,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3779623,,3780412,,-1,,False,unique_to_genome2_or_no_match_within_500bp
A24 family peptidase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4004311,,4005160,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,149751,,155187,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,383754,,385131,,1,,False,unique_to_genome2_or_no_match_within_500bp
